,tweet_id,engaging_user_id,probability,prediction
770,47F37E41FEB1FD4C4370D7A9D5952C0F,C5C8E8F1ED835361E0366F58426E6FA5,"[0.8989565840989926,0.10104341590100736]",0.0
771,DF6DE467EBC52E69C359D3702AE184B5,9675F579C1FD69653E8CAA5F44D3897B,"[0.8935181223470623,0.10648187765293768]",0.0
772,44D8E84C6CBF4E0A059623237CB17388,51F60AFAF9B280956FB02BF25D603FDE,"[0.8887426035126605,0.11125739648733957]",0.0
773,73A451B5D5DE6AC61F84B5110E247534,6B11DCDB6BBBF3ACF8A8BE27C13D951C,"[0.9320303052427823,0.06796969475721763]",0.0
774,A6F1208AE4EDEF8D1654EBE638D9912D,74CA38F529553B1967C549811FB7F11E,"[0.8973739701218085,0.10262602987819146]",0.0
775,91AB9719775A541AED11C81956293E23,0B4471B0E4F1D9E2ECB2B6B4E3D0F96A,"[0.8910142790539517,0.10898572094604826]",0.0
776,82FAFF932E13080CAD0BAAE4A9C6B5A1,42F8F414CA08FDAC027B2B3B11B5367E,"[0.905442289528464,0.09455771047153609]",0.0
777,EECBFC9882C888F20174AACBB1CA60C8,FA810BC9BFAE76BA537340A3FD982EF4,"[0.9083736252753397,0.09162637472466023]",0.0
778,966B27923FED27A70316C583FE0157CA,5A83C042C22409C820619681237945AF,"[0.9268701118250222,0.07312988817497772]",0.0
779,CCD8D78BD9A06F9F8B648775CF8F6068,DA6F731BD90E2D3398A4903463C1D860,"[0.9057920527868637,0.09420794721313638]",0.0
780,29144C205A4BD2E8EFA917D7FD77AA2F,86F9B4E8EE920E4B1D3479B0615E2B7E,"[0.821743588871646,0.17825641112835403]",0.0
781,685B05323931CD5C06DEBC0D36278823,A70BD4270C7AC17942E7CC835F011C76,"[0.9092722210530907,0.09072777894690934]",0.0
782,BFD651BF4334698C6E0473158C21F7B7,BF27BA31A61520772A92F3DE8BB08373,"[0.8557517582091677,0.1442482417908323]",0.0
783,9FE60C9006A2870062D31113300B4356,AB869B23C59210CA0E2D539B8063AAF6,"[0.9395308870470709,0.06046911295292916]",0.0
784,A3FAA8EEEB965ADFA9104EDE11A65EB1,37D587ABC24586BBB22D5A0B3579FA2A,"[0.8872935057891903,0.11270649421080976]",0.0
785,8BE77C51063B3706A78BF4EB054DB77F,561396180EA41A3DEC2457834158BFBC,"[0.9384803877172821,0.061519612282717864]",0.0
786,0E6ECCA41A78612FE340BB15576425E6,306D3CA84AC130E71C41CCBBB25B352B,"[0.923169568678101,0.07683043132189905]",0.0
787,D720D6D6FEAEBE5050472B348F364CD0,6D0733D164D4A84BD4D5C68695A7ADE7,"[0.8573013666734095,0.1426986333265905]",0.0
788,26917D76CD293579B2A91CD89B859D01,AA063918BBBD76D392379E4D0CC990F8,"[0.875215845563973,0.124784154436027]",0.0
789,3260720C5B94D686CBA16615715E7A72,C91579B09C7F532164730AA276933E7E,"[0.877518114957662,0.12248188504233806]",0.0
790,82BDDA75CCB86FFE28C9CBA01B9295CD,E10931AA6880821BDFA0B0F8053D69D0,"[0.9374953684447428,0.06250463155525726]",0.0
791,3542EE677688B42D49151A2E345478D2,A6C12F8E3D6BCE27B04517431C63B891,"[0.8609169327026541,0.13908306729734585]",0.0
792,5DF601AAFDED20DF036D81CBD6717F2B,7038B5E9AE741F2059BCB3D47084452E,"[0.8867122222253903,0.11328777777460966]",0.0
793,E1EBBD15BC8B1A2C3E2A70BAF968CE8F,CBC8365B1C97AA710F16CCAEBA1A9DDD,"[0.8736333067842026,0.12636669321579747]",0.0
794,BDF839D55FA2C84059E717735B8795F9,51F220D473CF64AC25CCC6B82C52C411,"[0.9437584275116763,0.05624157248832378]",0.0
795,2EF24529E64ABA2FA06C669F86FF45A3,FBDFAD06A750A1267AF9B0EA87B709DA,"[0.8512483240719606,0.1487516759280395]",0.0
796,B10C86FC8219C00CB79094B6F9BC0197,13AFBE327FF7EDD561AFF34D1620DE2D,"[0.9129933464802118,0.08700665351978829]",0.0
797,3290411CA7E0F92A88E4121724BE4E4F,29FFF79028C7FFF3FD22279B13C46708,"[0.898734286253215,0.10126571374678503]",0.0
798,78235DD24B4BC8649D8EFD5DF4FAEC6A,007C8C6A45A9F9808FDECADD0B91308B,"[0.9235157873243448,0.0764842126756551]",0.0
799,04F2CE92AB8BE4036D6AE162B24C6905,2F211984C706C41DF53E966D02C17E9F,"[0.9088135358498665,0.09118646415013353]",0.0
800,B5918602CA26E896349666883A19977A,9CED845F4361A709E4BE9DA1294C1A74,"[0.9457243497827689,0.054275650217231186]",0.0
801,F90531D69140D175D3B442FE9C167206,0798B67FA2A130C95F5DAF9D117E9C2E,"[0.8903993882989866,0.1096006117010135]",0.0
802,848AF114027228467DFAE3AC8551E79E,5F14D131F6419E2759D7C9812BE15E47,"[0.9405340873107526,0.059465912689247315]",0.0
803,CB52B091E17844B85316185BA3B2E852,D7A84D9002C5613851A0117F3C0C447F,"[0.9216040377328091,0.07839596226719105]",0.0
804,58F317EAB7701434454B0C7EC9542668,1FAEAC6A1A02680BBF746F4D22E037E3,"[0.9293566107847612,0.07064338921523873]",0.0
805,FEABB77219DC4A7BB29074377AAEC181,41061065A9FBFE1741119B64D4AF9526,"[0.9245898330655251,0.07541016693447489]",0.0
806,FD997A1AD60380D4AA92F175D143BEE0,6EEC06CCB828ECD3AF716436EE70407D,"[0.8988319785301917,0.10116802146980837]",0.0
807,889D1E9443B3F5B03BDB1FC76C2E1EC1,6FE81052B7E6D1BF96CEB9CEF41ECC3C,"[0.8791299181833917,0.12087008181660833]",0.0
808,C1697F4E5A0E2FBB4C109764D616F579,A79C7C2833BA0E56F15621FC2D413090,"[0.9332986230058798,0.06670137699412013]",0.0
809,D638ED17CE248E2F7CE6F4A00C092CFD,F7316F9CB5E2586AD2EB29114D5B6FE3,"[0.9306825915440186,0.06931740845598146]",0.0
810,9F8D2EA762C026130C5DD9EA98887396,A7D01170114BDB56FB3784876D7C0A12,"[0.9143466100372434,0.0856533899627566]",0.0
811,F026662C01B2C5E9579A95D985427828,C567CA26968E717626576A7850269242,"[0.9229101689301231,0.07708983106987684]",0.0
812,A1309D44B016DAFB914DECAD9A140BED,2C51EDAD77470EBCF6EED4BBB2ECBA6D,"[0.8274907279060816,0.17250927209391836]",0.0
813,96D149A8A93D6406D4E25B33CEBF25AB,EAFF29F566D5816D6ABD102589A5E37A,"[0.8732244451841507,0.12677555481584935]",0.0
814,8C64C984E5A40F10ECC5465CDC04F0DA,AC861C9B30E89017EF20964B54985514,"[0.8798449165177036,0.12015508348229642]",0.0
815,8605643BFB7EBEC4B744EEC173AFF651,5825301D338FE548C2285196762831CF,"[0.8861054210374336,0.1138945789625665]",0.0
816,18025633EFBFBD95B6203173721E37E1,1BFF6FE4F0AE857EB4E0477A6EA97447,"[0.9269511008424475,0.07304889915755244]",0.0
817,B4BE89CA4541E9F84A4AAABC56FAB851,3E614EAF7849ABE5869AC37C0F9C8B02,"[0.7019890999320102,0.29801090006798986]",0.0
818,A6D4894FB5C507543E6211489F6D9C58,6B3AFD1436659DDCA06EBBB079D38F5A,"[0.9318204962529586,0.06817950374704132]",0.0
819,142CD72BDF83B810894B9F81824F093F,9E8AAE88BBE0DEC9CA63AE3F39B55860,"[0.895260096636099,0.10473990336390093]",0.0
820,EAEF33C2CBE542AE0A28340A538EE38D,8B18786C13C920DB83FCEA75B4E5CFA6,"[0.9186229899996217,0.08137701000037825]",0.0
821,14FE22521CDC0A8E9FACF9395AA2EC5E,BEB322715004EFE9E24D9CD23E04135B,"[0.8986066928108313,0.10139330718916864]",0.0
822,B5B4E6581F249CAF8C5B610D2F55A02E,4B6158D5605B38CF710FBAA087DBFFC7,"[0.9289429560991531,0.07105704390084686]",0.0
823,68A641DE34BF184507CFCA08D1979624,C38B21D9D417277B20D325E1E7F42B66,"[0.9288539029864004,0.07114609701359965]",0.0
824,6A3C0B817F17516656979B1153353CB9,8F10E6777B56FBCBBC53AF31320C304A,"[0.9009371698152009,0.09906283018479906]",0.0
825,CFFCC417F9F5B0824CF7CED08699A8F8,FA5E60ECCD6791913D5D9C5E63E533D0,"[0.9165207337232614,0.08347926627673852]",0.0
826,5C7326311A48F1427E33165C03FBB5FC,D1C1D9E485308D476C61F6269656C05C,"[0.9024745535462756,0.0975254464537243]",0.0
827,4E19F2A69BE592DF2781FEDF054A6039,F8CE0A412F60D76F24015FCE5B2192F4,"[0.8566559355360799,0.14334406446392003]",0.0
828,6A23F50F82D34E044943F890B79DAEC5,5DA019B6ADA2E8FF5F9FFCA3816B28D5,"[0.9420235031341576,0.057976496865842345]",0.0
829,D39460A0ACB5E83D8DEF16E9749F76B5,648166A76FA9F294298B648FC54D9353,"[0.937673450283666,0.062326549716333966]",0.0
830,3081AC922DC009165B7FA50F00A0FB62,33515D30E433CFD2CEF6D5435B35BA3C,"[0.8233423453839877,0.17665765461601246]",0.0
831,6AB7BB6A07432612387AB66EA232BD0C,EA9B39EAF5828D4FC87C7CCEE7A188EE,"[0.9420112494928972,0.05798875050710282]",0.0
832,36B50E12F8B19674BB4EDB490CC412D3,FE2BC8015C1ADC1CD3582F4B65F96EAF,"[0.8205994675006181,0.17940053249938187]",0.0
833,02D8CFBD7F6FA6867D709EB1AD6C20DF,EBB1D7AADF7E3F2B9E6574A402C36C8E,"[0.9251904559737094,0.07480954402629066]",0.0
834,6044A113470DC7541DFF9352E224BE20,43E38AAA1A252FC1261D2FB2D94A3B70,"[0.8914059769796558,0.1085940230203442]",0.0
835,C8FC8E382698DCDC01701D48A8335F0D,19CE8E686AA2EDDAAA94181EEDFD26A1,"[0.7819322691311128,0.2180677308688872]",0.0
836,638F4002A6F59152944542AE9E702E2C,9C6BAD046F91F5CF7F35248A9CC0AD48,"[0.8966639525479794,0.10333604745202071]",0.0
837,AA06D199812143833E56BA358492F5C0,0EB83A25FA260706B983D82FD03152B5,"[0.9270387993095767,0.07296120069042339]",0.0
838,F00C8259A9C5CF02AD3AE09B75EE1226,41F4AB66838A898B80C6DBC145B29BAB,"[0.9462779169912601,0.053722083008739874]",0.0
839,56C733A56E7CC44440872C14FC1CACF4,E45971DF0AFA3A79E2B78C448D8DEF0B,"[0.9223027369501524,0.07769726304984757]",0.0
840,0BBCD7FB489747FE39BA715A8E4345C8,F0FE0956D9FE6E93A560F7B583E846C7,"[0.9172242331776328,0.08277576682236726]",0.0
841,8FEF88A2B105F0305F4F1BD65E350C16,00AF107BD82D6011BB33F21C72867888,"[0.8735829165762692,0.12641708342373076]",0.0
842,487F69037CFEEB10FC3B9C3A4DF7CF2E,D616A6330F19F2C3C0FB5874CFE697F2,"[0.8868490228283966,0.11315097717160338]",0.0
843,C60DADD20A66E3B895355D5803590481,A0BF8CD4DC7FE81EAAD915D001593E94,"[0.8861426896907559,0.11385731030924415]",0.0
844,4197C7B0C439B9E3B15A9A3B2D229889,07E1F1F3AB22706B45C9B463E4F621BE,"[0.9168384585823514,0.08316154141764857]",0.0
845,8BBBB4E1A7CD35211FAF75CA2464243B,38D144769091167919B3700EC0F8CFCE,"[0.9086922737047598,0.09130772629524025]",0.0
846,77A4DD670A24D421DADE9757CD94854D,7A85B21E8E817A4351EDEFB41D84B87F,"[0.8943941905997939,0.10560580940020606]",0.0
847,592B7E7D9A4E00C452B86B9E6F043D62,E34A5C52707A73DF43E542EF56F6599D,"[0.853456315162029,0.14654368483797095]",0.0
848,F755ABCFD198DA3993605EB3F57354B3,8E14B4CAE7FBFB1F207C76A90253F3A4,"[0.876038442851323,0.12396155714867696]",0.0
849,CFC5B3D71E20D8483F6B8F9B492A2E63,DEAF68FAF8980C5DDD2E22DAAC97E742,"[0.8887384616717938,0.11126153832820622]",0.0
850,3C4BBD08A89169CC314AA0F1131C3817,39EFA55B65C547ADC9115FC72A34CEC2,"[0.8131954495842034,0.18680455041579647]",0.0
851,7F9778DE313448F32F5D6546F7A08C75,D35E18892AEF21610A42754192218780,"[0.9417288245933149,0.05827117540668521]",0.0
852,D7CD624364608D86CEB58E06C8EC6333,92DDC988E4051B72998C0F3574D60C8E,"[0.8553753340037199,0.14462466599628016]",0.0
853,EC0A63CD7F59BD308484CE293A61393D,2B69265881165D94EF81B66A5B66B440,"[0.8945878121843313,0.10541218781566877]",0.0
854,3BF692BA56C03C34DA3785FFF6218E49,9487192DA3E7BCC466E9B8EB4498FE01,"[0.916693847074208,0.08330615292579209]",0.0
855,8AF3F5091775EB87EE1EA4930321127B,8BDB85375963996C6B5FC4C7E5DB5600,"[0.7839043453670632,0.21609565463293684]",0.0
856,4A5A21F4CD86274F35BEABD6ABD6FB00,ED082B2E7562AA3727F0A261F3185048,"[0.9253447511877129,0.07465524881228713]",0.0
857,41AACBB5EEDC0610C90F54D8F847F3E2,6D3E620B481CFC4BAF7BBA2941DD0018,"[0.9057058589182821,0.09429414108171794]",0.0
858,4D7F90FE5EC760D5C7219A7EE2035148,FDAF7A6B541DFD3DF3982624C113D099,"[0.6945668418554559,0.30543315814454414]",0.0
859,B338B7FE38AC65BFE39582511AF9FB53,67EAB67C3C61AD8168075C13CA627201,"[0.9115250260192808,0.08847497398071935]",0.0
860,3DDE52F0A1B842B944B14512C5823FD5,7603093B39388890C2264EA9C0A805A5,"[0.9290095597790903,0.07099044022090979]",0.0
861,E58CF7317F2F9D80DBA39F7900757312,F896CA82C5C1C847A8FC6024357218B4,"[0.9218449015961309,0.07815509840386924]",0.0
862,4308E74D456E942C31045F6BA7E1A7E6,8B74FA7D874B095DEA94A2763C2F2F76,"[0.8365379390737574,0.16346206092624257]",0.0
863,240C1DAEDCB3A045BB4D25756EFE1E11,17F2558BFD3CE470D64B4EC1554EF74E,"[0.5733237372150204,0.4266762627849796]",0.0
864,450FBDE7A433948720D6CB0651F3BD9C,13AA931DFB0198A8753E562CE386832D,"[0.8836348050802176,0.11636519491978234]",0.0
865,3FD909E700C290D4ED926159189260E8,1B8440CE48B13EBD3F3929B5F8F34D12,"[0.9303184807437236,0.06968151925627644]",0.0
866,280357D04C039793709F08498336CFA7,96CC36B67A044BF64CEB055E756169BC,"[0.9225058508874484,0.07749414911255162]",0.0
867,D1337C8866B437644280C37D5ED10C63,0A2A5435A4C9F11F2538E11DAE42600E,"[0.914893626491357,0.08510637350864307]",0.0
868,7372DF2210B0214126015460421109DE,84A64D6641FD8F3FF80A4540D24CF7D1,"[0.9065853577366735,0.09341464226332649]",0.0
869,6523694C30DB9EA80128D89CF5C6A64A,85B7A7802C532F0BDEEC8676FE02C723,"[0.9176981007807061,0.08230189921929387]",0.0
870,6FFC461251E52E451FF0E27FC971722F,FFD21050C0092B9887F460AE9E927E68,"[0.914387576310087,0.08561242368991284]",0.0
871,497B7671E5712CEC45EFF397C47C73A7,4981A608076A46A007BEB4D85F373C73,"[0.8871947079314776,0.11280529206852244]",0.0
872,B4C656E5C997BFE79247DBB471B24D4E,DC086D3EAD359492C1AD5660E2A8F4A6,"[0.9155803878845106,0.08441961211548932]",0.0
873,46214479219A85EA1FD326EF10772F55,0C107DDC0AC4F47E68422575B13D7C4E,"[0.7466125574386839,0.25338744256131596]",0.0
874,361B67F35AD7E243C3B07D1B69D3532E,3C934A7D214BF219289893A1180E3F96,"[0.935857798311814,0.06414220168818598]",0.0
875,E74D22B88103EA5CB50D3C87D413AAFE,C168035F1AAB1C3EFD272BF78B8DB844,"[0.9307930331388283,0.06920696686117164]",0.0
876,66C2A877ECC6FD282DD822A319EEC8A5,DF63FC5CC973A2FB0FDAF5BFCBCC56F8,"[0.9043652669671649,0.09563473303283507]",0.0
877,D856544FDE4CB7E4D773DFDE00451EAC,9C757AA2B4DE53E1DF3A1624C283B3FC,"[0.8997246324065514,0.10027536759344849]",0.0
878,E3B7554B791B525832C0AEFF896BBBF3,D73891B8B92C4AD8E1B9FDDB9BF8C9D5,"[0.944533612625869,0.055466387374131065]",0.0
879,85F4CEE0C6D4C32B0676E7DB8AF42B05,261F6BBAA5506AB0A3C9352860D3A2BD,"[0.9346907966126707,0.0653092033873293]",0.0
880,D955F5EBFAD63A2433FD8A508856E62A,09D0B9ABEC2D7CBD7723111EA6FD71AD,"[0.8750916346507689,0.12490836534923107]",0.0
881,1E06C51C98E57266B286002A28ACE680,39A8E4D256FB110C3B961C1491294699,"[0.9316301276756521,0.06836987232434791]",0.0
882,A3E1B43AA12B4AECDFF261B6DEADC10A,8E83273D9FFABD0E9F043A5962798CEC,"[0.884083200042498,0.1159167999575021]",0.0
883,6EAEDC9D887A6C3297870BDEB2944D52,94A47BD6E2148E87E83F88259FDE5DDD,"[0.8920598842179295,0.10794011578207055]",0.0
884,82911D44E563F1D7D65283749A2933F5,BC3C5273022087E80AD765AA9E48CA20,"[0.8549355475760905,0.1450644524239096]",0.0
885,59BC13B49B70C4F869B853485866A0AE,FEE380B1F99DCDCB2A363F818C15F185,"[0.8600014484502402,0.13999855154975985]",0.0
886,822058AEF97D4F1D68501102F78B4FBE,31119361FDB94C16AC9DA788CBDE7863,"[0.918970397602357,0.08102960239764309]",0.0
887,85110747B5BA3386AB89D48F86C4BE81,4A2D232F7B7BEB2891EDE952F6703236,"[0.9268975887888574,0.07310241121114262]",0.0
888,C702A2FCA3F77E14C2EA0D9D35E2A14D,C8716B0DE6F799D7A76960A8FC56F89D,"[0.39421930407134387,0.6057806959286561]",1.0
889,DCFE38D7BDD64E7316A1B9864ADEA26C,DA9BCCC76F0E571BDF51F5EA44B12AC2,"[0.932191931764665,0.06780806823533495]",0.0
890,E143C3AEF133028357502B79248AC546,39F8519BCAF09CED185BD2C4F08D2B47,"[0.4742370734335588,0.5257629265664412]",1.0
891,F8E9C49B4DB1093540AD4FF370F04670,2E1E30B95476721AF53FD92E90E37D97,"[0.88338921430715,0.11661078569284997]",0.0
892,851330ECDB961DEB3D61787BA1C4DCF5,8CF85E8F8094B4A8ED987F3450309E52,"[0.8175934848340909,0.18240651516590917]",0.0
893,3920ABE179733C65582D1539B783B2CA,667C933A2BBD0E21BEE6545065A636CC,"[0.8277905848315473,0.1722094151684527]",0.0
894,4492A5772E5B6B93B5D9E9973CB2E90A,736C072421041C8D65DDC1816DE16A5C,"[0.9265184153454602,0.0734815846545399]",0.0
895,9A48DFC4C4DAAACC08BE5733DE80DF87,1D0221789840E4F9A756DC1471319DAF,"[0.9381146556646758,0.06188534433532415]",0.0
896,08E7C7F166DDA91BC9F8D62BCBB3D473,F45EFE7044F63E75F4D6AEDC6C6F130C,"[0.898782440004074,0.101217559995926]",0.0
897,2E537B0B1DE0DB776189C926D30792A2,7EDACEB66A4EAD481DB4E7033BD88457,"[0.8848338674359217,0.11516613256407825]",0.0
898,02D7F8B7367A9CC371CFD90693212EEE,2ED53A73D64DE300A27C9C6DE2B60E9D,"[0.865569015457619,0.13443098454238095]",0.0
899,5BE32598680C70422F268E5A1933AEB8,7534F1148399ECA628E83699D594B430,"[0.933495742062741,0.06650425793725905]",0.0
900,352B56DC934737CD9A2A0D69C0201955,12E9DC023D37F794B9699133D405C150,"[0.582434823947292,0.41756517605270815]",0.0
901,54C4F0D4B4EEE8A975DBC7EC22E11921,A0260CEA7B0D1FE66814F51619EF010F,"[0.9002599667083576,0.09974003329164241]",0.0
902,6AC3D670ACF66F718B2F44DCAB6A27E7,DCD77E95367FD22EDB20C573FDF11D78,"[0.8695017656291315,0.13049823437086847]",0.0
903,83B049BFD2982496C97B9E7E9C277B32,760DDD7763EADC063CA8D44747B690C8,"[0.9304376156330715,0.06956238436692844]",0.0
904,F9C3665B52561E3593A2CA2DCBC699CC,8C20A3EE0FAEC11F300025A389C77711,"[0.8830421495304518,0.11695785046954821]",0.0
905,D5F3125DE5046894CC30E6D363B6A5D3,A0C150DA1710C6CCA00F6D63DFD82D0E,"[0.9429449438477002,0.05705505615229983]",0.0
906,5C98FFAEAF627DA709520154C7550FF1,AD3638115DEAAE9DC879A63E46155625,"[0.7624337707333241,0.2375662292666759]",0.0
907,023A8D7303113A0249A6601C805132FF,890ECC85336E8ABD0C765C2A40F26A8C,"[0.8488068823927198,0.1511931176072801]",0.0
908,AD20CC8B41E2F3F1101B1F56F00BA9E5,1C8196FF62C8D957B7F9D7B8B690B3CE,"[0.8182511552152608,0.1817488447847391]",0.0
909,741FC9EA85915BCA6CB869EFDDE2BA9E,C5869229146CDDAA991AAB8D2B972045,"[0.9055946054064403,0.09440539459355968]",0.0
910,E8417C75510F3BEC549F69F62253A6AB,18888BC3EEE1D91DBCA7A4CDF93DDEBD,"[0.9115924165957396,0.08840758340426028]",0.0
911,F7DAC4BE7E2DCD9F5DE2D3D06110D62E,8A7F5E56F9E0561048D2877EDAF37F38,"[0.8817180741183661,0.11828192588163397]",0.0
912,E0676FD3F915A2DA2F4F097B1563D82C,77EAA2947FD9F09D33A4C820659D90FE,"[0.8542852432367015,0.14571475676329843]",0.0
913,71E1E09EDA1FE489B2AA00218EC8DD59,AFA07F8A94B99068CB1932AFE98535D0,"[0.9387067976389298,0.0612932023610702]",0.0
914,3E936C3541AC0AB4FEA94643F8D3DD34,DC27936F8207B292F1EF4361687E4B84,"[0.9090982334090343,0.09090176659096567]",0.0
915,FB79346D259420CF4D0F6FC8D669C099,1109A77FB18BC896DCF2102868D42E29,"[0.9077160964580061,0.0922839035419938]",0.0
916,8E6E2B00B2E178417248B7F90A884FE1,FB5A773AF1EA223F9F7230541F5F9283,"[0.9290335687793627,0.07096643122063724]",0.0
917,F6E163C43D916C51A7C3F950C15779A9,62B155A2E4AADA1973E66386EB9C49D7,"[0.8811017188202207,0.11889828117977923]",0.0
918,6BA29BEAF0EA1F9369B8D58E1CCEA319,45F68345001A148C3D677633B8FD7ED2,"[0.8873092508772285,0.11269074912277152]",0.0
919,0DF0CF5CBFFE68032018604B4DBE53B4,EBB6E8F5A7D1B9E56E5DB2329184402A,"[0.9139363178394998,0.08606368216050028]",0.0
920,50DB6D3E6CE7F2032139A9C22FF19423,57FFCD7438C2936262AACC21CE92CDAB,"[0.7502334839958111,0.24976651600418878]",0.0
921,022CC9145FDA4D3CB381D8FBBC6AE6C8,E4E98ADF8050480D927B96BF3FAF1D54,"[0.9188117351455759,0.08118826485442406]",0.0
922,1D4F2D4D0A3A149C6FC660876927E09A,91FC6A50644D4C3A30DE6E1762C2CC69,"[0.875398062464849,0.12460193753515107]",0.0
923,51DD9560C4F648DAF364D979AA901E61,0202D933BF2E3C210E6052BB8DDE593C,"[0.8977047283033004,0.10229527169669965]",0.0
924,EE199DB32E031BA572708EBFAFFD59FF,2A6DDAC9330D64B4BF35FAC4A686A18F,"[0.9458503318894504,0.05414966811054961]",0.0
925,61AD3B1059FD6B9F41FAB868FB67AFB0,6739340F459C522C5BBF1D60C04CE702,"[0.9395753298043019,0.06042467019569816]",0.0
926,81FF1623503EE8137CF2F4276136A00E,41DA78C94F0662EF64373D21C2B5F57D,"[0.9017034791585724,0.0982965208414276]",0.0
927,8BBC42B8651838117440AA2496D3FC69,5C00BB5F229D0FBD92AA0CE766F17451,"[0.9417781298876896,0.05822187011231034]",0.0
928,B5DE09FEBCF8E730EB4173F028B36D21,799D36F3AECD3766AA2D386A5EDD7A87,"[0.9199899845197328,0.08001001548026726]",0.0
929,0E8249320339979D560D6654793BC000,E1968D041BCD132E9BE23C6594B1BAC8,"[0.8841012360050877,0.11589876399491236]",0.0
930,3BFF6283DD3CEE34C7328431207102C8,ED605976A26AF849270856A296AFD3F9,"[0.9148726652201769,0.08512733477982327]",0.0
931,27A9B36FF72E1C231055CDDD1D5870E4,DCCBB9BC41C7C3AE395C7E710C556424,"[0.8766419333153582,0.1233580666846417]",0.0
932,25BF2A2A3AB3BE3F7E656C4B7A99FA30,3A7ACFB5FF7DA6CD2357EE5A93F43A70,"[0.9104887410681615,0.08951125893183848]",0.0
933,BABC505582B2BA51647FD66427166DA5,80210216D598D238C591947E7636C126,"[0.9363380966300356,0.06366190336996427]",0.0
934,9DEF42B4D096A13E39934EC5A3327D70,1684F839E5DEA3625CFB5C2623A5D76A,"[0.905633321906716,0.09436667809328408]",0.0
935,4B22D21AA6EFB308F6AF51E1B0954E7D,85381E1DCCB93A2F070F1B908375B860,"[0.861901197327132,0.1380988026728681]",0.0
936,B2C008E3E538CC905201E057A6934F3C,1F25CE3DEB8180D95E0D020C0F1B2F55,"[0.9251292712832052,0.0748707287167948]",0.0
937,C015C4A30517D6302377E72F61F73226,72B5D769EEBB916169339A4B26CEB156,"[0.9296271642620011,0.07037283573799893]",0.0
938,E696A549D686ECE09D0A978B3F9DFA11,740733781BF04F5F034AF4963BDFC8F6,"[0.881790958322538,0.11820904167746207]",0.0
939,C37211C3D638BF39FF048A50B9ADC47A,A99E0383040D42D9422215EDF3D5CC6D,"[0.8055375598827398,0.19446244011726027]",0.0
940,828BE0AB3761A8304BC826C1655C62FF,4C6A4426AAE117BEE56029727156A806,"[0.9056713274091859,0.09432867259081414]",0.0
941,78848A199245B1C519AF3E76DEF8F624,9A158F963DE67CE6C42F99DE7CB47BCF,"[0.9275625465580785,0.0724374534419215]",0.0
942,BE062A75A93A9D96FFB7774E140EB74B,9FD66371014A3F62C479489CEBAB75C7,"[0.9405709767551386,0.05942902324486136]",0.0
943,DAE076B09F5C172272D82B63136F0ABE,274319BC9E804AE99D0FD92F5C6AA748,"[0.9260696838758732,0.0739303161241268]",0.0
944,C7611AFF5CB90D26BF1C121FE8EA60EF,36B6A6966BBF75528B3CF4727F716FAA,"[0.755142206624098,0.24485779337590202]",0.0
945,98816C6AC59CF06C0B96C1F379088D5C,60CDDBB0C6434BE69E9C135F690DB0CD,"[0.911206349554883,0.08879365044511697]",0.0
946,424101EDC2ADE9DDF0A0892F02858FDF,7202EA79A8F7A145B7E2601D62281754,"[0.8801774625718242,0.11982253742817581]",0.0
947,7EFE846430561EB8E5F8D9DE33BC842A,BA17F976D41D18F84EE48C146405E982,"[0.7787561169945123,0.22124388300548775]",0.0
948,4D880BB0EE7CBC9CC9661803A64EBD75,D540252CE000262C918DDFC153CECD78,"[0.930053962545462,0.0699460374545379]",0.0
949,ED43CC5B4B816D7B461F1276E4157F37,AB09A030BE8B0B516F328AE67DAD0AA7,"[0.9190853761289169,0.0809146238710832]",0.0
950,A2A7D33DAD4125771FB98CE0443D451A,42CB4016B220B8C5EFB55949DEAC2014,"[0.9220637547992336,0.07793624520076634]",0.0
951,D095A86E768B4ED7C72E86A78F690C1D,53BC6E826CE1C60FDA05BAFEBBEC2F2F,"[0.8902497736256638,0.10975022637433611]",0.0
952,640107CAAEB395193196739C730BF96B,C60E436D9586DEB08BCA78081D33972D,"[0.8396459943842078,0.1603540056157922]",0.0
953,F391282000D63F2F1E51127D39239901,1AF38EF8715596D401A2E9D17C09529F,"[0.841883726359718,0.158116273640282]",0.0
954,DF007543AAC25BA1C0A1DC6AC3B902CA,9A3AD0AC22F4E967C4673FF790D0B45F,"[0.9515448154806558,0.04845518451934419]",0.0
955,1AE7F83F416585CA7CB792070819C265,508AD7493EFEF39E0FB8EDC5AC6158C2,"[0.9337703394209023,0.06622966057909783]",0.0
956,FF92A95E24E136563C02A7A96E06E955,01F7442A88672A0A8812A29BE268DDC7,"[0.8784876070172681,0.12151239298273193]",0.0
957,1DA1268D6FE8162E00C297DFE1AA43AB,8958049FD857F90540CDB50EA295E296,"[0.8903663113247333,0.10963368867526664]",0.0
958,CCB80F08D396EFF1EA57292C5769580F,B803B1C360D405F297F0D0701D73B56D,"[0.828104446173277,0.17189555382672295]",0.0
959,1A1CC1F1E06FE0E8E6F35FAC555D0F12,627A4017039EDFF352FAC564FD3EEB02,"[0.8815114448626954,0.11848855513730461]",0.0
960,C5429CAF125142C441E4B7ACA6C5007E,0E433DDE8390218AB5E8F9F89837339E,"[0.9278671177353711,0.07213288226462888]",0.0
